Company Name,Street Address,City,State,Zip Code,Zip Plus,Contact First Name,Contact Last Name,Contact Title,Phone,Business Description,Primary NAICS,NAICS2,NAICS3,NAICS4,NAICS5,Business Type,County,Employee,Annual Sales,URL,Year Established
Brewer's Kettle,308 E Mountain St,Kernersville,NC,27284,2943,,,,3369923333,Beer & Ale-Retail,445310,424690,,,,Private,Forsyth,1,482000,,2014
Brewer's Kettle,2505 N Main St # 101,High Point,NC,27262,8255,Dave,Armstrong,Owner,3368850099,Wines-Retail,445310,445310,,,,Private,Guilford,4,1476000,,2011
Broad Street Wines,30 S Broad St,Brevard,NC,28712,3728,Constance,Edmands,President,8288832101,Wines-Retail,445310,,,,,Private,Transylvania,2,367000,BROADSTREETWINES.COM,2013
Broadway Wine & Liquor,4425 N Broadway St,Knoxville,TN,37917,2210,,,,8653375957,Liquors-Retail,445310,445310,445310,,,Private,Knox,6,2114000,BROADWAYWINEANDLIQUOR.COM,2015
Brown's Creek Wine & Spirits,1701 E Lamar Alexander Pkwy,Maryville,TN,37804,6202,Greg,Williams,Owner,8653800100,Wines-Retail,445310,445310,445310,,,Private,Blount,9,2273000,,2002
Bruisin Ale's,66 Broadway St,Asheville,NC,28801,2916,Julie R,Atallah,Other,8282528999,Beer & Ale-Retail,445310,454110,,,,Private,Buncombe,4,1792000,BRUISIN-ALES.COM,2007
Brunswick ABC Store,5211 Andrew Jackson Hwy E,Delco,NC,28436,,Angie,Boone,Manager,9106552799,Liquors-Retail,445310,,,,,Private,Brunswick,3,652000,,1999
Brunswick ABC Store,1493 Vinson Blvd,Brunswick,NC,28424,,Whitney,Stephens,Manager,9106424670,Liquors-Retail,445310,445310,,,,Private,Columbus,3,551000,ABC.NC.GOV,2006
Brunswick County ABC Store,2567 Holden Beach Rd SW,Holden Beach,NC,28462,5339,Karen,Stineman,Manager,9108428839,Liquors-Retail,445310,,,,,Private,Brunswick,6,1304000,ABC.NC.GOV,1996
Buffalo Pawn,933 Main St,Buffalo,SC,29321,3030,Mike,Walker,Owner,8644273350,Liquors-Retail,445310,522298,,,,Private,Union,4,660000,,2003
Buford Spririts & Wine,4457 Pageland Hwy,Lancaster,SC,29720,,,,,8032833132,Wines-Retail,445310,445310,,,,Private,Lancaster,4,985000,,2011
Bull Durham Beer Co LLC,2619 Western Blvd,Raleigh,NC,27606,2125,Jennifer B,Venable,Manager,9190001111,Beer & Ale-Retail,445310,,,,,Private,Wake,2,39000,,2015
Bulldog Beer & Wine,2447 Park Rd,Charlotte,NC,28203,5926,Rob,Johnson,President,9803350492,Liquors-Retail,445310,445310,454110,,,Private,Mecklenburg,4,2024000,BULLDOGBEERANDWINE.COM,2013
Bullock's Liquor Store,203 Richard Temple Blvd,Lake View,SC,29563,,,,,8437592153,Liquors-Retail,445310,445310,,,,Private,Dillon,1,202000,,1985
Burlington Graham ABC Board,1409 S Third St,Mebane,NC,27302,8186,Glenda,Wilson,Manager,9193042516,Liquors-Retail,445310,,,,,Private,Alamance,3,648000,ABC.NC.GOV,2004
Burnsville ABC,683 W US Highway 19E Byp,Burnsville,NC,28714,7279,Brian,Franklin,Manager,8286824880,Liquors-Retail,445310,,,,,Private,Yancey,5,865000,ABCAUTHORIZEDREPAIR.COM,2011
Burnsville Wine & Inc,525 W Main St # 3,Burnsville,NC,28714,2864,Joyce,Watts,Other,8286823456,Wines-Retail,445310,,,,,Private,Yancey,2,346000,BURNSVILLEWINE.COM,2010
Bypass Liquors Liquors,1309 E Meeting St,Lancaster,SC,29720,4764,Sam,Kashyap,Manager,8032868394,Liquors-Retail,445310,,,,,Private,Lancaster,2,493000,,2018
C R U Wine & Beers LLC,2309 Fleming Rd # 107,Greensboro,NC,27410,9824,Michael C,Hettenbach,Other,3360001111,Wines-Retail,445310,,,,,Private,Guilford,4,1476000,,2015
Cades Cove Cellars,7126 E Lamar Alexander Pkwy,Townsend,TN,37882,3801,William R,Birholz,Owner,8653362043,Wines-Retail,445310,,,,,Private,Blount,3,758000,CADESCOVECELLARS.COM,2012
Cades Cove Dispillery,3637 Wears Valley Rd,Sevierville,TN,37862,8205,,,,8653667490,Liquors-Retail,445310,445310,,,,Private,Sevier,4,1014000,,2015
Cafe Wine,100 Hay St # 100,Fayetteville,NC,28301,5600,Brandon,Macer,Manager,9107792766,Wines-Retail,445310,722511,,,,Private,Cumberland,2,473000,THEWINECAFEUS.COM,2011
Camden County ABC Store,395 US Highway 158 W,Camden,NC,27921,,Durward,Medlon,Manager,2523351830,Liquors-Retail,445310,921120,,,,Private,Camden,6,1852000,ABC.NC.GOV,1990
Campbell Station Wine & Sprts,707 N Campbell Station Rd,Knoxville,TN,37934,1603,Jerad,Jordan,Owner,8659667122,Wines-Retail,445310,445310,,,,Private,Knox,7,2466000,CAMPBELLSTATIONWINE.COM,1996
Campise's Liquor,273 W Butler Rd,Mauldin,SC,29662,2536,David,Grier,Owner,8642880089,Liquors-Retail,445310,445310,,,,Private,Greenville,3,1122000,,2005
Canton ABC Board,40 Main St,Canton,NC,28716,4330,Hugh,Williams,Manager,8286487263,Liquors-Retail,445310,445310,,,,Private,Haywood,5,1102000,,1984
Carolina Ale House,2915 Hollywood Dr,Myrtle Beach,SC,29577,2109,Hugh,O'Neill,Manager,8438394222,Beer & Ale-Retail,445310,722511,,,,Private,Horry,2,679000,CAROLINAALEHOUSE.COM,2017
Carolina Beer Temple,2127 Ayrsley Town Blvd # 101-B,Charlotte,NC,28273,3555,,,,7045175582,Beer & Ale-Retail,445310,,,,,Private,Mecklenburg,4,2024000,CAROLINABEERTEMPLE.NET,2017
Carolina Beer Temple,131 Matthews Station St # 1C,Matthews,NC,28105,6786,Robert,Jacik,President,7048472337,Beer & Ale-Retail,445310,424810,,,,Private,Mecklenburg,4,2024000,CAROLINABEERTEMPLE.NET,2012
Carolina Blue Store,1024 E Long Ave,Gastonia,NC,28054,3171,,,,9803481386,Liquors-Retail,445310,,,,,Private,Gaston,6,176000,,2017
Carolina Country Wines,8837 Arbor Creek Dr,Charlotte,NC,28269,541,Teresa A,Filipski,Principal,7049921753,Wines-Retail,445310,,,,,Private,Mecklenburg,7,3542000,CCWINES.BIZ,2011
Carolina Wine Club,105 S Laurel Ave # 91-D,Charlotte,NC,28207,1541,Angelus,Rickenbaker,President,7043448027,Liquors-Retail,445310,493190,,,,Private,Mecklenburg,1,506000,CAROLINAWINECLUB.COM,2009
Carolina Wine Mixer,8700 Emerald Dr # 20,Emerald Isle,NC,28594,7006,,,,2523543333,Wines-Retail,445310,,,,,Private,Carteret,2,412000,CAROLINAWINEMIXER.COM,2015
Carolina Wines & Spirits,6277 Carolina Commons Dr # 100,Fort Mill,SC,29707,6002,Robert,Stephenson,Owner,8035476200,Liquors-Retail,445310,445310,445310,,,Private,Lancaster,1,247000,CAROLINAWINESANDSPIRITS.COM,2009
Carolina's Best,2040 S Church Street Ext,Spartanburg,SC,29306,4517,Jack,Bryant,Owner,8645835474,Liquors-Retail,445310,445310,,,,Private,Spartanburg,2,688000,,2008
Carriage House Wines,196 W Main St,Spartanburg,SC,29306,2333,Tony,Forest,Owner,8645820123,Wines-Retail,445310,,,,,Private,Spartanburg,2,688000,CARRIAGEHOUSEWINES.COM,2005
Cartecay Wine & Craft,19 S Main St,Ellijay,GA,30540,3211,Larry,Lykins,Owner,7066979463,Wines-Retail,445310,,,,,Private,Gilmer,2,460000,CARTECAYVINEYARDS.COM,2018
Carteret County ABC Board-Strs,4915 Arendell St # D,Morehead City,NC,28557,2687,,,,2527264267,Liquors-Retail,445310,,,,,Private,Carteret,5,1030000,,2011
Casual Corner ABC Inc,106 Fairview Pointe Dr,Simpsonville,SC,29681,3222,Tommy,Axson,Owner,8649639700,Liquors-Retail,445310,,,,,Private,Greenville,1,374000,,1984
Casual Pint,2061 Thunderhead Rd,Knoxville,TN,37922,9488,Chris D,Owens,Owner,8652884193,Beer & Ale-Retail,445310,,,,,Private,Knox,2,705000,THECASUALPINT.COM,2011
Casual Pint,1863 Hendersonville Rd # 145,Asheville,NC,28803,6620,Brad,Rogers,Owner,8284125757,Beer & Ale-Retail,445310,722410,,,,Private,Buncombe,10,4480000,THECASUALPINT.COM,2018
Casual Pint,10677 Hardin Valley Rd,Knoxville,TN,37932,1504,,,,8652004335,Beer & Ale-Retail,445310,,,,,Private,Knox,2,705000,HARDIN-VALLEY.THECASUALPINT.COM,2014
Caswell County Alcoholic,768 Nc Highway 700,Pelham,NC,27311,,Carolyn,Mc Cane,Manager,3363882407,Liquors-Retail,445310,813410,,,,Private,Caswell,3,414000,,1994
Catawba County ABC,8606 Nc Highway 150 E,Terrell,NC,28682,8711,Ronnie,Kaylor,Manager,8284782169,Liquors-Retail,445310,452319,,,,Private,Catawba,1,248000,,2009
Catawba County ABC Board,550 Southwest Blvd,Newton,NC,28658,4341,Lloyd,Hudson,Manager,7043250111,Liquors-Retail,445310,,,,,Private,Catawba,6,1487000,CATAWBACOUNTYABC.COM,2011
Catawba County ABC Board,522 Southwest Blvd,Newton,NC,28658,,,,,7043250111,Liquors-Retail,445310,,,,,Private,Catawba,5,1240000,CATAWBACOUNTYABC.COM,2015
Catawba County ABC Board,5640 Highway 150 E,Denver,NC,28037,,,,,7044839891,Liquors-Retail,445310,445310,,,,Private,Catawba,5,1125000,,2015
Catawba County ABC Store,312 1st Ave SW,Hickory,NC,28602,2939,Les,Carpenter,Manager,8283584597,Liquors-Retail,445310,,,,,Private,Catawba,5,1240000,CATAWBACOUNTYABC.COM,2005
Catawba County ABC Store,5640 Highway 150 E,Denver,NC,28037,,,,,7044839891,Liquors-Retail,445310,,,,,Private,Catawba,5,1240000,,1999
Causeway Wine & Spirits,,Pawleys Island,SC,29585,,,,,8433140452,Liquors-Retail,445310,445310,,,,Private,Georgetown,2,472000,,2014
Cave Taureau Wines,339 W Main St,Durham,NC,27701,3215,Noel,Sherr,Owner,9199089877,Liquors-Retail,445310,445310,,,,Private,Durham,3,826000,CAVETAUREAUWINES.COM,2013
Caviste,3443 Robinhood Rd # N,Winston Salem,NC,27106,4760,Russ,Anderson,Owner,3367743775,Wines-Retail,445310,,,,,Private,Forsyth,1,482000,THECAVISTEWS.COM,2011
Cedar Bluff Wines & Spirits,9141 Cross Park Dr # 101,Knoxville,TN,37923,4557,Elizabeth,Cox,Owner,8656900690,Liquors-Retail,445310,445310,445310,,,Private,Knox,7,2466000,CEDARBLUFFWINES.COM,1997
Celebration Liquors,1385 Celebration Blvd,Florence,SC,29501,5557,,,,8436657308,Liquors-Retail,445310,445310,,,,Private,Florence,2,433000,,2009
Cellar,1405 W Morris Blvd,Morristown,TN,37813,2828,Melissa,Robinson,Manager,4235860156,Liquors-Retail,445310,445310,454110,,,Private,Hamblen,4,929000,CELLAR.ORG,1995
Cellar 55,1351 E Broad St,Fuquay Varina,NC,27526,1966,William R,Wigington,Other,9194461156,Wines-Retail,445310,,,,,Private,Wake,2,39000,CELLAR55NC.COM,2017
Chadbourn ABC Board,521 Joe Brown Hwy N,Chadbourn,NC,28431,,Randy,Britt,Manager,9106544621,Liquors-Retail,445310,,,,,Private,Columbus,3,551000,,1999
Chapel Hill Wine Co,2809 Homestead Rd,Chapel Hill,NC,27516,2760,Todd,Wielar,Owner,9199681884,Wines-Retail,445310,453220,,,,Private,Orange,4,453000,CHAPELHILLWINECOMPANY.COM,2003
Charles ABC 3 LLC,5 Highway 86,Piedmont,SC,29673,1121,Charlie,Gunter,Owner,8648329352,Liquors-Retail,445310,445310,,,,Private,Greenville,2,748000,,2015
Charles' Place,518 S Main St,Randleman,NC,27317,2018,Rodney,Jernigan,Owner,3364983415,Beer & Ale-Retail,445310,,,,,Private,Randolph,3,641000,,1984
Charleston Beer Works Inc,480 King St,Charleston,TN,37310,,,,,8437272151,Beer & Ale-Retail,445310,,,,,Private,Bradley,2,618000,CHARLESTONBEERWORKS.COM,2017
Charleys,5 Highway 86,Piedmont,SC,29673,1121,Charles,Gunter,Owner,8648329352,Liquors-Retail,445310,,,,,Private,Greenville,2,748000,,2011
Charlie B's ABC & Party Shop,61 S Main St,Inman,SC,29349,1672,,,,8644730300,Liquors-Retail,445310,445310,,,,Private,Spartanburg,2,688000,,2011
Charlie T Locklear Vineyard,1872 Preston Rd,Maxton,NC,28364,8355,Daryl W,Locklear,Owner,9107341572,Wines-Retail,445310,,,,,Private,Robeson,1,218000,LOCKLEARWINERY.COM,2003
Charlie's ABC,119 Church St,Honea Path,SC,29654,1500,,,,8643690046,Liquors-Retail,445310,445310,,,,Private,Anderson,2,956000,,2010
Charlies ABC,103 Oneal St,Belton,SC,29627,,,,,8643381251,Liquors-Retail,445310,,,,,Private,Anderson,2,956000,,2014
Charlotte Wine & Food Weekend,1515 Mockingbird Ln # 815,Charlotte,NC,28209,3285,,,,7043389463,Wines-Retail,445310,,,,,Private,Mecklenburg,7,3542000,CHARLOTTEWINEANDFOOD.ORG,2017
Charlotte Wine Svc LLC,3817 Saint Mary Ave,Charlotte,NC,28205,7744,Bill,Bounds,Owner,7040001111,Wines-Retail,445310,,,,,Private,Mecklenburg,7,3542000,,2016
Chatham County ABC,8038 Moncure Pittsboro Rd,Moncure,NC,27559,,Matt,Williams,Manager,9195421164,Liquors-Retail,445310,,,,,Private,Chatham,2,374000,CHATHAMCOUNTY.ORG,2000
Chatham County ABC,50050 Governors Dr,Chapel Hill,NC,27517,8628,Gary,Reives,Manager,9199675114,Liquors-Retail,445310,445310,,,,Private,Chatham,2,374000,,2001
Chatham County ABC Board,11312 US 15 501 N # 302,Chapel Hill,NC,27517,6376,Matt,Williams,Manager,9199421142,Liquors-Retail,445310,921190,,,,Private,Chatham,5,933000,,1995
Chatham Street Wine Market,111 W Chatham St,Cary,NC,27511,3331,,,,9193772988,Wines-Retail,445310,,,,,Private,Wake,2,39000,CHATHAMSTREETWINE.COM,2015
Cheer's Discount Beverage,4504 Socastee Blvd,Myrtle Beach,SC,29588,7242,Vina,Patel,Owner,8432939909,Liquors-Retail,445310,445310,,,,Private,Horry,1,340000,,2011
Cherryville ABC Board,112 N Cherry St,Cherryville,NC,28021,2980,,,,7044352559,Liquors-Retail,445310,445310,,,,Private,Gaston,7,205000,,2000
Chip's Wine & Beer Market,2200 N Croatan Hwy,Kill Devil Hills,NC,27948,9542,Tammy,Kennon,Owner,2524498229,Wines-Retail,445310,,,,,Private,Dare,4,942000,CHIPSWINEMARKET.COM,2005
Chips Wine & Beer Market,102 Moyock Commons Dr # E,Moyock,NC,27958,8738,Phil,Wayland,Owner,2524351629,Wines-Retail,445310,,,,,Private,Currituck,3,669000,CHIPSWINEMARKET.COM,2005
CHL International Trading,3809 Beam Rd # D,Charlotte,NC,28217,2852,Lukas,Livas,President,7043290006,Wines-Retail,445310,541690,,,,Private,Mecklenburg,4,2024000,CHLWINES.COM,1991
Chris Yahnis Coastal,1864 Husted Rd,Conway,SC,29526,8275,Byron,Yahnis,President,8433472855,Liquors-Retail,445310,424810,445310,,,Private,Horry,50,16953000,,1984
Christopher's Wine & Cheese,110 Sunset Dr,Blowing Rock,NC,28605,7242,,,,8284149111,Wines-Retail,445310,,,,,Private,Watauga,2,440000,CHRISTOPHERSWINEANDCHEESE.COM,2008
Chucks Package Store,3401 W Andrew Johnson Hwy,Morristown,TN,37814,3622,Mike,Hodge,Owner,4235811130,Liquors-Retail,445310,445310,,,,Private,Hamblen,6,1393000,CITIZENTRIBUNE.COM,1984
Ciflago Bay LLC,1122 Ski Mountain Rd,Gatlinburg,TN,37738,3838,Robert,Thornton,President,8654121515,Liquors-Retail,445310,,,,,Private,Sevier,2,507000,,2018
Circle Liquor Store,7115 Lone Oak Rd,Spartanburg,SC,29303,1880,Andy,Patel,Owner,8645030887,Liquors-Retail,445310,445310,,,,Private,Spartanburg,2,688000,,1984
City Beverage Inc-Winston Slm,915 Burke St,Winston Salem,NC,27101,2528,Harry,Davis,Owner,3367222774,Beer & Ale-Retail,445310,423820,424490,445310,453998,Private,Forsyth,1,482000,CITYBEVERAGE.COM,1946
City Liquor,1215 N Glenwood Ave,Dalton,GA,30721,2603,,,,7065299966,Liquors-Retail,445310,,,,,Private,Whitfield,2,553000,,2015
City Liquor of Dawsonville,55 Highway 53 W,Dawsonville,GA,30534,3404,,,,7062650079,Liquors-Retail,445310,,,,,Private,Dawson,15,3605000,DAWSONVILLE-GA.GOV,2008
Classic Wineseller,20 Church St,Waynesville,NC,28786,5709,Richard,Miller,Owner,8284526000,Wines-Retail,445310,424820,454110,,,Private,Haywood,2,441000,CLASSICWINESELLER.COM,1998
Clayton Beverage Taproom,11679 US 70 Business Hwy W,Clayton,NC,27520,2266,,,,9193593309,Beer & Ale-Retail,445310,424490,,,,Private,Johnston,4,955000,CLAYTONBEVERAGECO.COM,2014
Clinton City ABC Store,414 Southeast Blvd,Clinton,NC,28328,3628,Barbara,Bailey,Manager,9105924355,Liquors-Retail,445310,,,,,Private,Sampson,5,1113000,,1989
Clyde Soles Liquor Store,4211 Broad St,Loris,SC,29569,2415,Kinesh,Patel,Manager,8437565600,Liquors-Retail,445310,445310,,,,Private,Horry,2,679000,,1986
Coastal ABC,1223 38th Ave N,Myrtle Beach,SC,29577,1313,Jean,Richardson,Manager,8439162340,Liquors-Retail,445310,445310,,,,Private,Horry,1,340000,,2001
Coastal ABC II,3693 Renee Dr,Myrtle Beach,SC,29579,4109,Jean,Richardson,Manager,8432369153,Liquors-Retail,445310,445310,,,,Private,Horry,1,340000,COASTALABCII.COM,2003
Coastal Wine & Brew LLC,20 E Second St # B,Ocean Isle Beach,NC,28469,7668,,,,9100001111,Wines-Retail,445310,,,,,Private,Brunswick,2,435000,,2016
Coldest Beer In Town Inc,140 Airport Rd # F,Arden,NC,28704,8333,Aleksaudar,Stamatovich,President,8280001111,Beer & Ale-Retail,445310,,,,,Private,Buncombe,4,1792000,,2014
College Beverage,3006 Hillsborough St,Raleigh,NC,27607,5435,Raj,Kumar,Owner,9198323778,Wines-Retail,445310,424490,445310,,,Private,Wake,2,39000,COLLEGEBEVERAGE.COM,2005
College Hill Sundries,900 Spring Garden St,Greensboro,NC,27403,2410,James,King III,Owner,3363701372,Beer & Ale-Retail,445310,,,,,Private,Guilford,4,1476000,,1997
Colonial Heights Package Store,4311 Fort Henry Dr,Kingsport,TN,37663,2269,John,Owens,Owner,4232393069,Liquors-Retail,445310,445310,,,,Private,Sullivan,5,1214000,,1993
COLUMBUS ABC Store,250 W Mills St # 3,Columbus,NC,28722,9451,George,Miller,Manager,8288943188,Liquors-Retail,445310,,,,,Private,Polk,4,744000,ABC.NC.GOV,2000
Common Market,2007 Commonwealth Ave,Charlotte,NC,28205,5021,Blake,Barnes,Owner,7043346209,Wines-Retail,445310,445120,722511,722513,,Private,Mecklenburg,20,10120000,COMMONMARKETISGOOD.COM,2008
Community Tap,217 Wade Hampton Blvd,Greenville,SC,29609,5736,Ed,Buffington,Owner,8646312525,Beer & Ale-Retail,445310,424490,,,,Private,Greenville,2,748000,THECOMMUNITYTAP.COM,2010
Conway Liquor Depot,615 Church St,Conway,SC,29526,4839,Sam,Shah,Manager,8434880897,Liquors-Retail,445310,,,,,Private,Horry,1,340000,,2009
Cork & Beans,117 N Elm St,Columbia,NC,27925,,Grace,Bishop,Owner,2527964727,Wines-Retail,445310,722511,,,,Private,Tyrrell,3,926000,VINEYARDSONTHESCUPPERNONG.COM,2018
Cork & Bottle,6705 Clinton Hwy,Knoxville,TN,37912,1021,Tom,Dever,Owner,8659385992,Liquors-Retail,445310,,,,,Private,Knox,7,2466000,,2001
Cork Keg Lic,2304 Morningside Dr # A,Morristown,TN,37814,5547,Daphne,Mcdonald,Manager,4235813333,Liquors-Retail,445310,445310,,,,Private,Hamblen,7,1625000,,1984
Cork Screw Wine Shoppe & Bar,16916 Birkdale Commons Pkwy,Huntersville,NC,28078,1817,Joseph,Klosek,COO,7049870011,Wines-Retail,445310,,,,,Private,Mecklenburg,7,3542000,CORKSCREWWINEPUB.COM,2004
Corks Wine & Spirits,11668 Parkside Dr,Knoxville,TN,37934,2659,Ryan,Mc Elveen,Owner,8656752675,Wines-Retail,445310,,,,,Private,Knox,4,1409000,CORKSTN.COM,2013
Corner Bar Liberty,253 N Greensboro St,Liberty,NC,27298,,Bill,Collins,Owner,3366223496,Beer & Ale-Retail,445310,722410,,,,Private,Randolph,2,428000,,2009
Corner Package Store,1325 Mcilwain Rd,Lancaster,SC,29720,4053,,,,8033139101,Liquors-Retail,445310,445310,,,,Private,Lancaster,2,493000,,2002
Corner Stop 101,1700 Wofford St,Spartanburg,SC,29301,5750,Nipa,Patel,Owner,8645746111,Liquors-Retail,445310,445120,,,,Private,Spartanburg,1,344000,,2007
Corner Store,400 Laurens Rd,Greenville,SC,29607,1832,Jeanie,Fair,Owner,8642421920,Liquors-Retail,445310,445120,,,,Private,Greenville,3,1122000,,2006
Corolla Wine Cigar Gourmet,794M Sunset Blvd,Corolla,NC,27927,9501,Kenny,Garvey,Owner,2524536048,Wines-Retail,445310,,,,,Private,Currituck,1,223000,COROLLAWINECIGAR.COM,2012
Cottingham Liquors Inc,107 W Hampton St,Dillon,SC,29536,3407,Billy,Cottingham,Owner,8437742551,Liquors-Retail,445310,445310,,,,Private,Dillon,2,404000,,1984
Country Store,116 E Academy St,Union,SC,29379,1929,Robin,Price,Owner,8644290717,Liquors-Retail,445310,445310,,,,Private,Union,2,330000,,2010
Cox's Spirits Inc,1301 E Walnut Ave,Dalton,GA,30721,4152,Promod,Naik,Owner,7062782392,Liquors-Retail,445310,445310,,,,Private,Whitfield,3,829000,,1984
Craft Beer Cellar,109 Government Ave SW,Hickory,NC,28602,2936,,,,8283272337,Beer & Ale-Retail,445310,,,,,Private,Catawba,5,1240000,CRAFTBEERCELLAR.COM,2013
Craft Beer In Morrisville Nc,9521 Lumley Rd,Morrisville,NC,27560,6235,,,,9192394368,Beer & Ale-Retail,445310,,,,,Private,Durham,2,551000,MORRISVILLEBAR.COM,2017
Craft City Sip In,2130 New Garden Rd,Greensboro,NC,27410,1606,Tracey L,Duhaime,Other,3368977222,Beer & Ale-Retail,445310,,,,,Private,Guilford,4,1476000,CRAFTCITYSIPIN.COM,2015
Crafted the Beer Store,655 Fairview Rd # F,Simpsonville,SC,29680,6777,,,,8647571217,Beer & Ale-Retail,445310,,,,,Private,Greenville,2,748000,,2012
Crafty Beer Guys LLC,114 S Old Statesville Rd,Huntersville,NC,28078,9658,Shawn,Richards,Owner,7040001111,Beer & Ale-Retail,445310,,,,,Private,Mecklenburg,4,2024000,,2014
Craig's Convenience Store,143 E Darlington St,Florence,SC,29506,2509,Craig,Mcdaniel,Owner,8433179100,Liquors-Retail,445310,445310,,,,Private,Florence,2,433000,,2007
Cramerton ABC Board,202 Market St,Cramerton,NC,28032,1151,Mike,Dickson,Manager,7048247303,Liquors-Retail,445310,493190,445310,,,Private,Gaston,6,176000,CRAMERTONPD.ORG,2007
Crate Wine Market & Project,100 Daniel Dr,Laurel Park,NC,28739,3912,Nicole,Baumann,Owner,8286963283,Wines-Retail,445310,,,,,Private,Henderson,2,472000,,2016
Craven County ABC Store,985 US Highway 70 E,New Bern,NC,28560,6535,Denise,Turnage,Manager,2526332246,Liquors-Retail,445310,,,,,Private,Craven,5,1193000,,2005
Cravin' Wine,1706 US Highway 70 E # A,New Bern,NC,28560,6844,Dan,Moses,Owner,2525142675,Wines-Retail,445310,,,,,Private,Craven,2,477000,CRAVINWINE.COM,2010
Cristy's Liquor Store,4613 Rutledge Pike,Knoxville,TN,37914,3224,John,Meese,Owner,8655228353,Liquors-Retail,445310,445310,,,,Private,Knox,6,2114000,CRISTYSLIQUOR.COM,1996
Crooked Lotus Craft Beer-Wine,1283 Nc Highway 210 # G,Sneads Ferry,NC,28460,,,,,9106206725,Beer & Ale-Retail,445310,,,,,Private,Onslow,4,,,2019
Crossroads ABC,1739 Springdale Rd,Lancaster,SC,29720,1209,Dosh,Gadder,Manager,8032864870,Liquors-Retail,445310,,,,,Private,Lancaster,2,493000,,1993
Crossroads Liquor Store Inc,6540 Maynardville Pike,Knoxville,TN,37918,4831,Harvey,Bowman,Owner,8656860060,Liquors-Retail,445310,445310,,,,Private,Knox,8,2818000,,2000
Crow Thomas E Co,601 Broad St,Bennettsville,SC,29512,4009,Sam,Thomas,Owner,8434797248,Liquors-Retail,445310,445310,,,,Private,Marlboro,3,514000,,1999
Crow's Nest ABC,3892 S Kings Hwy,Myrtle Beach,SC,29577,4800,Spencer,Crowell,Owner,8432385390,Liquors-Retail,445310,445310,,,,Private,Horry,1,340000,CROWSNESTGLOUCESTER.COM,1989
Cts Liquor Store,704 Cedar Lane Rd,Greenville,SC,29617,3402,Charles,Stewart,Owner,8642354933,Liquors-Retail,445310,445310,,,,Private,Greenville,1,374000,,1998
Cumberland County,5091 Morganton Rd,Fayetteville,NC,28314,1523,Jean,Webb,Director,9104873010,Liquors-Retail,445310,,,,,Private,Cumberland,4,946000,,2007
Cumberland County ABC Store,2138 Cedar Creek Rd,Fayetteville,NC,28312,9546,,,,9104851296,Liquors-Retail,445310,,,,,Private,Cumberland,4,946000,,2005
Custom Home Pubs LLC,11416 E Independence Blvd # K,Matthews,NC,28105,4947,Geoffrey,Goss,Owner,7043155223,Beer & Ale-Retail,445310,722410,,,,Private,Mecklenburg,4,2024000,CUSTOMHOMEPUBS.COM,2011
D & S Distilling Co,1610 Jenkins Rd,Sevierville,TN,37876,2336,,,,8653661481,Tasting Rooms,445310,312140,541380,,,Private,Sevier,10,2533000,,2017
D & Wine Supply,147 4th Ave W,Hendersonville,NC,28792,4384,,,,8285131899,Wines-Retail,445310,,,,,Private,Henderson,2,472000,DBBREWERSANDWINESUPPLY.COM,2018
Dare County ABC Stores,47357 Nc 12 Hwy,Buxton,NC,27920,,Carol,Peele,Manager,2529955532,Liquors-Retail,445310,,,,,Private,Dare,4,942000,,2012
Dare County ABC Stores No 1,5440 N Croatan Hwy,Kitty Hawk,NC,27949,,Paul,Horak,Manager,2522612477,Liquors-Retail,445310,921190,,,,Private,Dare,5,1177000,,2003
Dawson Fine Wine & Spirits,46 Blue Ridge Pkwy,Dawsonville,GA,30534,9422,Elizabeth,Bier,Manager,7062652065,Liquors-Retail,445310,445310,445310,,,Private,Dawson,3,721000,DAWSONFINEWINESANDCIGARS.COM,2008
Db Brewer & Wine Supply LLC,147 4th Ave W # B,Hendersonville,NC,28792,4385,Elisabeth M,Graham,Manager,8285131899,Wines-Retail,445310,,,,,Private,Henderson,2,472000,DBBREWERSANDWINESUPPLY.COM,2016
Db Liquor,3027 N Main St,Anderson,SC,29621,2762,B,Patel,Manager,8642254100,Liquors-Retail,445310,445310,,,,Private,Anderson,2,956000,BP.COM,2007
Db Market,111 W Chatham St,Cary,NC,27511,3331,,,,9193772988,Wines-Retail,445310,,,,,Private,Wake,2,39000,,2015
De Gustibus Inc,5850 Fayetteville Rd # 102,Durham,NC,27713,6289,Danny,Moran,Owner,9198063111,Wines-Retail,445310,,,,,Private,Durham,5,1376000,WINECELLARNC.COM,1996
De Maison Selections,101 Cosgrove Ave # 220,Chapel Hill,NC,27514,5277,Andre,Tamers,Owner,9199334245,Wines-Retail,445310,423990,,,,Private,Orange,3,340000,DEMAISONSELECTIONS.COM,1940
Dellwood ABC,2721 Dellwood Rd,Waynesville,NC,28786,2671,Nancy,Grant,Manager,8289440283,Liquors-Retail,445310,445310,,,,Private,Haywood,5,1102000,DELLWOOABC.COM,2009
Deluxe Liquor Store,262 Magnolia St,Spartanburg,SC,29306,2329,,,,8645823281,Liquors-Retail,445310,445310,,,,Private,Spartanburg,2,688000,,1991
Deweys Liquor LLC,7050 Highway 90 # B,Longs,SC,29568,6232,Dwayne,Waller,Owner,8437341101,Liquors-Retail,445310,,,,,Private,Horry,4,1357000,,2013
